transaction_id,user_name,age,country,product_category,purchase_amount,payment_method,transaction_date
48721,Isabella Clark,27,Canada,Grocery,683.6,UPI,2024-12-11
5913,Ava Lewis,29,Brazil,Grocery,652.0,Cash on Delivery,2024-12-11
7243,Isabella Hall,54,Australia,Toys,447.48,PayPal,2024-12-11
11411,James Anderson,30,Canada,Beauty,177.66,Cash on Delivery,2024-12-11
26957,Elijah Rodriguez,18,Mexico,Grocery,405.05,Net Banking,2024-12-11
14988,Liam Walker,70,Mexico,Electronics,689.27,Cash on Delivery,2024-12-11
25321,Oliver Hall,57,Brazil,Books,276.69,Net Banking,2024-12-11
3849,Oliver Harris,70,Mexico,Electronics,323.69,Credit Card,2024-12-11
16231,Liam Thompson,35,Brazil,Sports,347.65,PayPal,2024-12-11
31896,Noah Walker,61,Mexico,Home & Kitchen,346.03,Credit Card,2024-12-11
47957,James Hall,52,France,Electronics,216.57,PayPal,2024-12-11
41165,Noah Allen,28,UK,Toys,494.32,PayPal,2024-12-11
49767,Sophia Clark,32,Japan,Clothing,204.6,PayPal,2024-12-11
35222,Isabella Rodriguez,34,UK,Electronics,454.12,Credit Card,2024-12-11
10131,Noah Allen,35,India,Toys,125.89,Debit Card,2024-12-11
20841,Oliver Clark,65,Canada,Sports,739.93,UPI,2024-12-11
18173,Sophia Anderson,33,Australia,Electronics,29.11,Cash on Delivery,2024-12-11
23276,Oliver Hall,58,France,Books,783.28,Credit Card,2024-12-11
49121,Liam Allen,59,Mexico,Beauty,384.64,Debit Card,2024-12-11
42211,Isabella Hall,18,Mexico,Home & Kitchen,210.02,Debit Card,2024-12-11
17852,Noah Anderson,22,USA,Beauty,767.37,Cash on Delivery,2024-12-11
34121,Isabella Thompson,32,Germany,Books,82.35,Cash on Delivery,2024-12-11
46157,Noah Clark,30,Mexico,Home & Kitchen,119.27,PayPal,2024-12-11
6403,Noah Thompson,54,India,Clothing,425.34,Credit Card,2024-12-11
41522,Sophia Walker,49,UK,Clothing,148.42,Cash on Delivery,2024-12-11
27572,Liam White,69,Australia,Sports,89.24,Cash on Delivery,2024-12-11
14162,Liam White,27,UK,Books,327.57,UPI,2024-12-11
46568,Sophia Hall,62,Australia,Clothing,245.75,Net Banking,2024-12-11
41874,Ava White,56,Australia,Electronics,103.5,Debit Card,2024-12-11
20532,Isabella Rodriguez,31,India,Electronics,734.32,Credit Card,2024-12-11
19981,Liam Anderson,54,Brazil,Clothing,870.52,UPI,2024-12-11
29259,Oliver White,42,Brazil,Books,630.21,Cash on Delivery,2024-12-11
29696,James Rodriguez,31,Brazil,Electronics,540.58,Debit Card,2024-12-11
19282,Emma Clark,20,Mexico,Sports,475.66,PayPal,2024-12-11
26062,James Harris,37,India,Grocery,902.47,Cash on Delivery,2024-12-11
34675,Emma Clark,35,UK,Home & Kitchen,557.87,UPI,2024-12-11
24580,Sophia Allen,24,Canada,Electronics,249.35,PayPal,2024-12-11
46362,Liam Hall,27,USA,Clothing,110.23,Net Banking,2024-12-11
7773,Noah Anderson,18,India,Sports,836.61,PayPal,2024-12-11
44658,Oliver Anderson,40,Japan,Home & Kitchen,136.43,UPI,2024-12-11
7767,Oliver Hall,49,Australia,Beauty,893.74,PayPal,2024-12-11
20030,Oliver Walker,65,Mexico,Beauty,135.94,PayPal,2024-12-11
46136,Elijah Walker,20,India,Books,889.39,Cash on Delivery,2024-12-11
33372,Liam Hall,48,Australia,Toys,596.49,Credit Card,2024-12-11
43469,Elijah Rodriguez,50,Japan,Grocery,832.03,PayPal,2024-12-11
19611,Elijah Clark,56,UK,Home & Kitchen,988.73,UPI,2024-12-11
37368,Liam Rodriguez,66,USA,Electronics,46.78,Cash on Delivery,2024-12-11
41125,Sophia Harris,25,Germany,Grocery,155.94,PayPal,2024-12-11
38665,Emma Hall,31,UK,Grocery,358.18,Credit Card,2024-12-11
12215,Liam White,27,Germany,Home & Kitchen,673.52,Net Banking,2024-12-11
34391,Elijah Thompson,34,India,Sports,158.92,Net Banking,2024-12-11
49723,Noah Anderson,65,Brazil,Books,33.41,Credit Card,2024-12-11
18438,Sophia Thompson,43,Australia,Sports,676.36,Credit Card,2024-12-11
34452,Elijah Lewis,62,USA,Beauty,326.42,Debit Card,2024-12-11
147,Emma White,57,Mexico,Electronics,90.98,PayPal,2024-12-11
21219,Elijah Hall,39,Canada,Beauty,379.65,Debit Card,2024-12-11
43410,Oliver Rodriguez,25,India,Grocery,324.59,Credit Card,2024-12-11
34457,Emma Lewis,69,Canada,Toys,405.29,PayPal,2024-12-11
42096,Olivia Rodriguez,69,Canada,Home & Kitchen,503.56,Net Banking,2024-12-11
24555,Elijah Harris,62,Japan,Clothing,76.85,Cash on Delivery,2024-12-11
44677,James White,34,Japan,Clothing,159.04,Debit Card,2024-12-11
17307,Emma Lewis,57,Brazil,Toys,468.51,Credit Card,2024-12-11
45249,Ava Walker,52,UK,Books,553.31,PayPal,2024-12-11
24251,James Anderson,23,Canada,Home & Kitchen,296.66,Cash on Delivery,2024-12-11
6134,Elijah Harris,40,Germany,Toys,583.58,Credit Card,2024-12-11
38285,Liam Harris,40,UK,Home & Kitchen,746.35,Net Banking,2024-12-11
5442,Elijah Thompson,35,Canada,Clothing,60.78,Net Banking,2024-12-12
49594,Liam Walker,27,Japan,Beauty,482.24,UPI,2024-12-12
26924,Ava Anderson,22,Japan,Home & Kitchen,34.04,PayPal,2024-12-12
31094,Elijah Walker,51,Germany,Home & Kitchen,698.59,Debit Card,2024-12-12
21368,Olivia Rodriguez,70,Brazil,Books,555.74,UPI,2024-12-12
31129,Noah Allen,59,India,Beauty,674.18,Net Banking,2024-12-12
27166,Emma Lewis,62,Germany,Sports,856.15,Credit Card,2024-12-12
38679,Emma Anderson,68,Brazil,Books,346.26,Credit Card,2024-12-12
12243,Noah Clark,62,UK,Toys,270.51,Debit Card,2024-12-12
37207,Noah Hall,58,France,Grocery,829.48,Credit Card,2024-12-12
19832,Ava Walker,19,Germany,Electronics,603.14,Net Banking,2024-12-12
47174,Sophia White,56,Japan,Home & Kitchen,465.26,UPI,2024-12-12
49061,Noah White,45,Brazil,Beauty,824.46,Credit Card,2024-12-12
30575,James Lewis,25,Canada,Beauty,109.22,Cash on Delivery,2024-12-12
19834,Emma Hall,48,Mexico,Toys,505.23,PayPal,2024-12-12
21548,Oliver Harris,27,India,Grocery,686.57,Net Banking,2024-12-12
21593,Olivia Thompson,43,USA,Toys,341.23,UPI,2024-12-12
30488,Sophia Harris,39,USA,Home & Kitchen,772.08,Net Banking,2024-12-12
41672,Elijah Thompson,33,Japan,Clothing,819.19,Credit Card,2024-12-12
5683,Emma Harris,38,Japan,Grocery,338.65,Credit Card,2024-12-12
44279,Sophia Anderson,38,Germany,Toys,727.01,Credit Card,2024-12-12
19323,Oliver Harris,35,Canada,Electronics,15.72,Cash on Delivery,2024-12-12
5635,Olivia Rodriguez,36,Australia,Sports,545.12,Net Banking,2024-12-12
20811,Liam Anderson,25,India,Sports,659.54,PayPal,2024-12-12
38828,Emma Thompson,49,UK,Clothing,57.56,Cash on Delivery,2024-12-12
45294,Ava Anderson,40,India,Clothing,613.97,PayPal,2024-12-12
67,Ava Lewis,63,Mexico,Clothing,264.13,UPI,2024-12-12
45009,Elijah Walker,57,India,Beauty,404.52,Debit Card,2024-12-12
4212,Liam Walker,21,Brazil,Books,550.97,PayPal,2024-12-12
41054,Olivia Walker,66,Australia,Sports,553.31,Cash on Delivery,2024-12-12
24071,James Allen,57,Mexico,Grocery,563.78,PayPal,2024-12-12
32820,Elijah White,32,Canada,Clothing,158.19,Credit Card,2024-12-12
1337,James Walker,70,Australia,Books,328.25,PayPal,2024-12-12
49881,Olivia Walker,42,UK,Toys,593.9,Debit Card,2024-12-12
7355,Oliver Hall,19,UK,Clothing,930.42,Net Banking,2024-12-12
22509,Emma Anderson,23,Canada,Sports,5.46,Net Banking,2024-12-12
40851,Ava Thompson,59,Australia,Grocery,404.13,UPI,2024-12-12
34775,Oliver Hall,60,USA,Clothing,768.21,Net Banking,2024-12-12
17328,Olivia White,44,Mexico,Home & Kitchen,281.08,Debit Card,2024-12-12
34835,Sophia Rodriguez,35,India,Sports,672.54,PayPal,2024-12-12
22726,James Walker,19,UK,Beauty,385.69,Cash on Delivery,2024-12-12
35885,Oliver Clark,20,India,Home & Kitchen,86.97,PayPal,2024-12-12
48640,Emma White,66,Australia,Home & Kitchen,256.93,UPI,2024-12-12
23573,Elijah Allen,54,India,Electronics,568.07,PayPal,2024-12-12
12778,Liam Walker,54,UK,Beauty,441.58,PayPal,2024-12-12
43231,Isabella Hall,18,Canada,Grocery,98.58,Credit Card,2024-12-12
22850,James White,36,Germany,Toys,288.72,Credit Card,2024-12-12
49811,Sophia Anderson,44,Mexico,Books,507.49,Credit Card,2024-12-12
46241,Liam Lewis,28,Canada,Clothing,899.41,PayPal,2024-12-12
7850,Emma Harris,32,Mexico,Home & Kitchen,858.77,Debit Card,2024-12-12
12641,Emma Clark,25,France,Grocery,160.5,Debit Card,2024-12-12
48550,Sophia Hall,47,Mexico,Beauty,475.11,Cash on Delivery,2024-12-12
35895,Isabella Allen,24,Brazil,Sports,697.24,Cash on Delivery,2024-12-12
5312,Elijah Lewis,34,Mexico,Electronics,821.13,Credit Card,2024-12-12
4244,Liam Walker,18,Germany,Clothing,734.02,Debit Card,2024-12-12
29583,Emma Clark,46,Japan,Sports,335.4,Net Banking,2024-12-12
17521,Ava Anderson,57,USA,Grocery,859.9,Debit Card,2024-12-12
33038,Sophia Hall,58,Australia,Electronics,914.05,UPI,2024-12-12
8781,Sophia Lewis,58,UK,Clothing,726.63,UPI,2024-12-12
2732,Ava Thompson,57,Mexico,Beauty,807.99,Net Banking,2024-12-12
34242,Noah Hall,28,India,Home & Kitchen,996.55,Credit Card,2024-12-12
42285,Ava Rodriguez,47,USA,Books,732.11,UPI,2024-12-12
8792,Liam Rodriguez,67,France,Home & Kitchen,900.92,UPI,2024-12-12
41394,Sophia White,59,Germany,Home & Kitchen,512.39,Credit Card,2024-12-12
41458,Oliver Rodriguez,43,Germany,Books,475.53,UPI,2024-12-12
13184,Liam Hall,52,Australia,Books,396.56,UPI,2024-12-12
37977,James Hall,49,Australia,Clothing,936.98,PayPal,2024-12-13
33968,James Thompson,29,Germany,Books,389.84,UPI,2024-12-13
20090,James Thompson,21,Canada,Sports,409.62,Cash on Delivery,2024-12-13
19771,Liam Walker,31,France,Electronics,526.15,Cash on Delivery,2024-12-13
44590,Emma Lewis,37,Canada,Home & Kitchen,149.98,Debit Card,2024-12-13
13170,Emma Thompson,32,India,Sports,21.39,Cash on Delivery,2024-12-13
34035,Noah Anderson,31,Australia,Toys,535.44,Debit Card,2024-12-13
23780,Oliver Lewis,32,UK,Clothing,171.5,PayPal,2024-12-13
41927,Oliver Rodriguez,39,Australia,Beauty,831.7,Credit Card,2024-12-13
31304,Olivia Anderson,56,Canada,Electronics,256.93,Net Banking,2024-12-13
7923,Elijah Clark,58,Germany,Home & Kitchen,171.86,Cash on Delivery,2024-12-13
35154,Liam Harris,48,Japan,Grocery,885.57,UPI,2024-12-13
33881,Olivia Clark,44,Brazil,Home & Kitchen,687.35,Cash on Delivery,2024-12-13
847,Noah Lewis,47,Canada,Grocery,959.51,Debit Card,2024-12-13
35325,Elijah Walker,30,UK,Grocery,653.5,Debit Card,2024-12-13
839,Noah Hall,40,Mexico,Electronics,134.29,UPI,2024-12-13
1818,Ava Allen,59,Germany,Beauty,78.01,Credit Card,2024-12-13
35462,Isabella Hall,39,Germany,Home & Kitchen,249.05,Cash on Delivery,2024-12-13
7711,Oliver Walker,49,Mexico,Clothing,321.28,PayPal,2024-12-13
35054,Noah Anderson,68,Canada,Electronics,357.74,UPI,2024-12-13
28133,Emma White,64,USA,Grocery,805.57,Credit Card,2024-12-13
4888,Noah Thompson,55,UK,Home & Kitchen,484.43,UPI,2024-12-13
29297,Olivia Walker,21,India,Toys,509.03,Cash on Delivery,2024-12-13
25812,Oliver Anderson,41,Canada,Grocery,49.43,UPI,2024-12-13
13712,Oliver Allen,66,UK,Home & Kitchen,851.87,Cash on Delivery,2024-12-13
45531,Oliver Harris,32,Australia,Toys,397.54,UPI,2024-12-13
44325,Liam White,52,Canada,Home & Kitchen,826.08,PayPal,2024-12-13
4111,Isabella Clark,68,USA,Electronics,682.82,UPI,2024-12-13
25940,Olivia Clark,39,Japan,Grocery,373.83,UPI,2024-12-13
20269,Emma Anderson,38,Brazil,Clothing,928.37,Net Banking,2024-12-13
34591,Isabella Thompson,68,Australia,Sports,235.91,UPI,2024-12-13
1261,Elijah Thompson,46,Canada,Electronics,492.73,PayPal,2024-12-13
4676,Olivia Walker,25,India,Toys,213.84,Cash on Delivery,2024-12-13
32850,Liam Lewis,58,Canada,Sports,612.39,PayPal,2024-12-13
1776,James Anderson,34,France,Toys,812.91,PayPal,2024-12-13
19960,Isabella Clark,45,Canada,Toys,960.72,Debit Card,2024-12-13
46791,Isabella Harris,51,France,Electronics,980.63,Debit Card,2024-12-13
6220,Sophia Allen,45,Brazil,Home & Kitchen,751.71,Cash on Delivery,2024-12-13
42416,Oliver Allen,30,Japan,Home & Kitchen,560.04,Cash on Delivery,2024-12-13
11711,Liam Allen,68,Mexico,Electronics,512.6,Cash on Delivery,2024-12-13
5757,Ava Harris,54,Germany,Home & Kitchen,508.92,Cash on Delivery,2024-12-13
26041,Emma Harris,46,Mexico,Home & Kitchen,978.99,Cash on Delivery,2024-12-13
26055,James Rodriguez,32,UK,Clothing,978.07,PayPal,2024-12-13
45986,Ava Lewis,27,Germany,Grocery,490.46,Net Banking,2024-12-13
20399,Elijah White,21,Canada,Books,520.29,Credit Card,2024-12-13
38150,Liam Harris,31,India,Sports,66.34,Debit Card,2024-12-13
13591,Elijah Lewis,52,India,Electronics,818.19,Debit Card,2024-12-13
4345,Oliver Allen,24,Mexico,Sports,46.73,Net Banking,2024-12-13
38035,Ava Clark,21,Brazil,Grocery,539.9,Cash on Delivery,2024-12-13
30572,Emma Lewis,22,UK,Home & Kitchen,812.43,PayPal,2024-12-13
2670,Olivia Hall,42,Germany,Clothing,517.19,Net Banking,2024-12-13
37391,Oliver Harris,47,Canada,Grocery,34.63,Cash on Delivery,2024-12-13
44806,Liam Lewis,21,UK,Home & Kitchen,406.92,Net Banking,2024-12-13
6707,Ava Harris,18,Australia,Books,381.69,Debit Card,2024-12-13
35796,Noah Allen,27,USA,Grocery,941.3,Net Banking,2024-12-13
12244,Elijah Harris,51,UK,Toys,791.82,Net Banking,2024-12-13
42168,Ava Allen,24,Canada,Beauty,651.79,Credit Card,2024-12-13
31667,Noah Clark,45,Canada,Sports,824.42,Credit Card,2024-12-13
5547,Emma Clark,23,Germany,Electronics,89.96,PayPal,2024-12-13
22641,Oliver Walker,21,USA,Toys,788.83,Cash on Delivery,2024-12-13
36022,Oliver Harris,47,Mexico,Beauty,787.25,Credit Card,2024-12-13
22534,Emma Harris,30,Germany,Clothing,340.74,Cash on Delivery,2024-12-13
28463,Isabella Anderson,40,Germany,Books,882.79,UPI,2024-12-13
44694,Emma White,35,Japan,Sports,164.81,Credit Card,2024-12-13
21312,Emma Thompson,32,Japan,Clothing,178.05,PayPal,2024-12-13
3230,Emma Rodriguez,23,USA,Grocery,616.72,UPI,2024-12-13
48999,Noah Allen,54,Australia,Sports,128.7,PayPal,2024-12-13
43150,Ava White,41,Germany,Clothing,771.66,PayPal,2024-12-13
44164,Liam White,22,USA,Electronics,70.35,PayPal,2024-12-13
48760,Oliver Rodriguez,53,UK,Books,122.34,UPI,2024-12-13
39967,Ava Walker,31,Canada,Grocery,657.11,UPI,2024-12-13
31890,Olivia Walker,26,India,Electronics,213.68,PayPal,2024-12-13
28544,Oliver Walker,39,UK,Home & Kitchen,349.92,Debit Card,2024-12-13
39459,Isabella Lewis,70,Australia,Home & Kitchen,248.97,Cash on Delivery,2024-12-13
36513,Liam Allen,20,Brazil,Grocery,151.97,Cash on Delivery,2024-12-13
35585,Oliver Hall,69,Canada,Home & Kitchen,639.86,Credit Card,2024-12-13
46104,Olivia Allen,29,Mexico,Home & Kitchen,558.72,Net Banking,2024-12-13
35679,Liam Allen,49,Japan,Books,120.14,Net Banking,2024-12-13
37512,Emma Rodriguez,40,India,Grocery,526.9,PayPal,2024-12-13
14512,Isabella Walker,60,Canada,Home & Kitchen,875.97,PayPal,2024-12-13
35612,Elijah Thompson,27,Canada,Sports,790.41,Debit Card,2024-12-13
28676,James Allen,38,Mexico,Toys,986.6,Cash on Delivery,2024-12-13
42945,Emma Lewis,70,Brazil,Clothing,718.8,Credit Card,2024-12-13
14768,Ava Harris,52,France,Home & Kitchen,357.81,Net Banking,2024-12-14
20304,Ava Anderson,23,Japan,Books,832.93,Cash on Delivery,2024-12-14
36394,James Rodriguez,40,Australia,Home & Kitchen,772.1,Credit Card,2024-12-14
11843,Elijah Hall,53,USA,Sports,261.97,Cash on Delivery,2024-12-14
36208,Ava Hall,70,UK,Beauty,364.89,Credit Card,2024-12-14
38266,Ava Clark,66,Japan,Clothing,258.27,Debit Card,2024-12-14
31107,Oliver Harris,31,Brazil,Clothing,830.87,Debit Card,2024-12-14
8449,Noah Anderson,44,India,Home & Kitchen,729.07,Debit Card,2024-12-14
7161,Ava Thompson,43,Brazil,Home & Kitchen,872.6,Cash on Delivery,2024-12-14
15115,Olivia Rodriguez,57,Canada,Grocery,603.52,Credit Card,2024-12-14
41272,Sophia Allen,57,France,Sports,812.53,Cash on Delivery,2024-12-14
38311,Elijah Lewis,35,India,Toys,598.08,Debit Card,2024-12-14
26761,Olivia Rodriguez,54,UK,Clothing,917.23,UPI,2024-12-14
11531,James Clark,39,Canada,Home & Kitchen,62.38,Debit Card,2024-12-14
39,Elijah Harris,50,India,Sports,452.37,PayPal,2024-12-14
10546,Emma Anderson,43,Brazil,Sports,755.22,UPI,2024-12-14
36920,James Hall,41,Australia,Beauty,650.53,Cash on Delivery,2024-12-14
2968,Elijah Walker,46,Japan,Beauty,272.48,Debit Card,2024-12-14
24426,Liam Rodriguez,54,Brazil,Electronics,687.19,Debit Card,2024-12-14
46446,Olivia Thompson,52,Canada,Home & Kitchen,786.69,PayPal,2024-12-14
9687,Isabella Harris,51,USA,Toys,33.04,Debit Card,2024-12-14
42145,Olivia Lewis,56,France,Books,126.48,PayPal,2024-12-14
18973,James Allen,57,UK,Sports,474.94,Credit Card,2024-12-14
24127,Sophia White,47,Brazil,Toys,31.42,Credit Card,2024-12-14
1942,Liam Harris,70,Canada,Books,818.6,PayPal,2024-12-14
9138,Isabella Lewis,20,India,Sports,432.92,PayPal,2024-12-14
2718,Isabella Clark,45,Germany,Books,432.93,Credit Card,2024-12-14
46286,Sophia Allen,61,Mexico,Home & Kitchen,571.62,Cash on Delivery,2024-12-14
8373,Elijah Hall,33,Brazil,Sports,35.82,Credit Card,2024-12-14
21736,Elijah Lewis,42,UK,Books,921.84,Debit Card,2024-12-14
32353,James Anderson,28,Mexico,Electronics,682.76,UPI,2024-12-14
14014,Olivia Rodriguez,23,Australia,Beauty,324.78,Debit Card,2024-12-14
10437,Elijah Clark,31,India,Grocery,573.22,Credit Card,2024-12-14
45311,Ava Allen,46,Canada,Grocery,649.15,Net Banking,2024-12-14
9487,Ava Thompson,31,India,Clothing,822.71,Net Banking,2024-12-14
27513,Isabella Thompson,47,Germany,Clothing,35.46,Cash on Delivery,2024-12-14
13210,James Harris,66,India,Grocery,576.35,Debit Card,2024-12-14
43454,Olivia Anderson,20,France,Grocery,47.21,Credit Card,2024-12-14
19640,Oliver White,66,Brazil,Clothing,960.37,PayPal,2024-12-14
15542,James Hall,31,USA,Home & Kitchen,786.08,UPI,2024-12-14
19178,Liam Hall,41,Japan,Electronics,723.01,UPI,2024-12-14
12725,Olivia Hall,46,France,Grocery,376.9,Cash on Delivery,2024-12-14
43986,Oliver Thompson,31,Germany,Clothing,569.26,Cash on Delivery,2024-12-14
27349,Noah Hall,64,USA,Toys,267.82,PayPal,2024-12-14
5915,James Harris,42,UK,Clothing,942.37,Cash on Delivery,2024-12-14
48873,Noah White,30,UK,Beauty,470.83,PayPal,2024-12-14
23045,Ava Thompson,55,UK,Home & Kitchen,578.39,PayPal,2024-12-14
39391,James Lewis,57,France,Sports,47.12,Debit Card,2024-12-14
15258,Elijah Hall,70,Brazil,Grocery,696.82,Cash on Delivery,2024-12-14
35191,Olivia Lewis,22,Mexico,Sports,190.25,PayPal,2024-12-14
3711,Noah Harris,69,Mexico,Beauty,966.2,PayPal,2024-12-14
11572,Ava White,52,France,Toys,45.19,Debit Card,2024-12-14
2475,Elijah Lewis,58,Germany,Beauty,989.77,Net Banking,2024-12-14
39127,Elijah Hall,40,Australia,Toys,843.06,UPI,2024-12-14
16638,Emma Anderson,52,Brazil,Grocery,454.37,Credit Card,2024-12-14
10358,Ava White,42,UK,Beauty,424.27,Cash on Delivery,2024-12-14
9532,Liam Harris,65,France,Sports,636.8,Debit Card,2024-12-14
26119,Oliver Anderson,39,Australia,Sports,375.64,UPI,2024-12-14
22840,Emma Thompson,28,Brazil,Grocery,781.07,Debit Card,2024-12-14
21280,Sophia Hall,55,UK,Toys,165.87,Debit Card,2024-12-14
43174,Liam Walker,22,Australia,Sports,507.32,Credit Card,2024-12-14
9499,Emma Thompson,56,Germany,Home & Kitchen,969.07,Credit Card,2024-12-14
26211,James Clark,31,Germany,Books,396.81,PayPal,2024-12-14
12774,Noah Anderson,24,Mexico,Electronics,299.19,PayPal,2024-12-14
16376,Noah Clark,47,France,Toys,46.79,Net Banking,2024-12-14
14994,Olivia Anderson,41,India,Clothing,408.85,PayPal,2024-12-15
13527,Olivia White,39,USA,Home & Kitchen,975.01,Cash on Delivery,2024-12-15
22060,Olivia Lewis,58,Mexico,Electronics,734.9,Cash on Delivery,2024-12-15
24882,Elijah Hall,27,Australia,Grocery,127.98,PayPal,2024-12-15
49388,Olivia Clark,68,Mexico,Beauty,351.69,Credit Card,2024-12-15
44926,Sophia Allen,26,Mexico,Sports,812.72,Debit Card,2024-12-15
7106,Oliver Allen,69,USA,Home & Kitchen,841.63,Debit Card,2024-12-15
43040,Sophia Walker,50,Germany,Toys,631.45,Cash on Delivery,2024-12-15
21749,Elijah Anderson,53,Japan,Sports,826.27,Net Banking,2024-12-15
36218,Emma Walker,54,India,Sports,961.02,Net Banking,2024-12-15
11863,Noah Lewis,65,India,Sports,417.78,Credit Card,2024-12-15
35501,Emma Lewis,44,France,Sports,237.5,Net Banking,2024-12-15
26361,Sophia Harris,35,Japan,Electronics,781.26,Cash on Delivery,2024-12-15
7824,Ava Walker,32,Japan,Books,835.07,Cash on Delivery,2024-12-15
9399,Emma Hall,27,Canada,Beauty,389.11,Net Banking,2024-12-15
2570,Ava Allen,45,France,Sports,153.57,Debit Card,2024-12-15
23282,Elijah Harris,37,Brazil,Electronics,811.89,Net Banking,2024-12-15
22871,Elijah Harris,35,Japan,Clothing,965.05,Debit Card,2024-12-15
7863,Sophia Clark,60,Japan,Electronics,381.65,Cash on Delivery,2024-12-15
48496,Liam Hall,25,Japan,Beauty,290.79,PayPal,2024-12-15
27230,Elijah Harris,61,Mexico,Toys,959.88,Credit Card,2024-12-15
15679,Noah Thompson,65,France,Electronics,850.72,Cash on Delivery,2024-12-15
34875,Oliver Hall,31,Canada,Sports,687.71,PayPal,2024-12-15
12001,Noah Rodriguez,64,Germany,Grocery,338.25,Credit Card,2024-12-15
43486,Emma Thompson,58,Brazil,Books,20.11,Cash on Delivery,2024-12-15
31594,Ava Clark,33,India,Toys,384.93,Debit Card,2024-12-15
3873,Elijah Walker,28,Japan,Sports,484.38,Cash on Delivery,2024-12-15
37217,Sophia Clark,46,UK,Books,820.27,UPI,2024-12-15
43631,Oliver Thompson,58,Australia,Clothing,168.85,Cash on Delivery,2024-12-15
26750,Olivia White,19,Brazil,Books,746.84,Credit Card,2024-12-15
46438,Ava Harris,41,Japan,Toys,875.29,Cash on Delivery,2024-12-15
409,Emma Clark,30,USA,Home & Kitchen,600.57,PayPal,2024-12-15
47497,Olivia Harris,32,France,Books,67.73,Debit Card,2024-12-15
13017,Liam Clark,64,Japan,Toys,382.78,UPI,2024-12-15
31998,Sophia Harris,43,UK,Grocery,802.06,UPI,2024-12-15
6879,Emma Walker,55,Mexico,Clothing,640.14,Cash on Delivery,2024-12-15
2404,Olivia Rodriguez,58,Germany,Electronics,748.86,PayPal,2024-12-15
34203,James Allen,34,France,Home & Kitchen,77.0,UPI,2024-12-15
22250,Elijah Harris,66,Germany,Sports,327.75,Debit Card,2024-12-15
21310,Olivia Allen,31,Germany,Electronics,744.71,Cash on Delivery,2024-12-15
26913,James Hall,51,Australia,Clothing,507.84,Debit Card,2024-12-15
46855,Emma Walker,53,Brazil,Home & Kitchen,471.38,Cash on Delivery,2024-12-15
4075,Olivia White,69,Brazil,Beauty,896.24,UPI,2024-12-15
18419,Liam Rodriguez,48,Mexico,Books,68.67,Cash on Delivery,2024-12-15
49674,Oliver Walker,53,Japan,Books,930.29,Credit Card,2024-12-15
11708,Sophia Thompson,69,Australia,Toys,613.15,Cash on Delivery,2024-12-15
28335,Isabella Lewis,63,France,Electronics,132.59,Cash on Delivery,2024-12-15
3647,Elijah Hall,29,Australia,Beauty,545.19,Net Banking,2024-12-15
29468,Olivia Allen,27,UK,Books,249.52,Net Banking,2024-12-15
4588,Emma Anderson,70,Japan,Grocery,64.06,Cash on Delivery,2024-12-15
5427,Liam Rodriguez,45,Brazil,Books,371.8,Cash on Delivery,2024-12-15
46940,James Thompson,21,Japan,Books,376.1,UPI,2024-12-15
19579,Emma Anderson,61,USA,Books,654.76,Cash on Delivery,2024-12-15
17750,Noah Hall,54,UK,Grocery,360.08,Debit Card,2024-12-15
40829,Liam Walker,42,Japan,Clothing,387.75,Cash on Delivery,2024-12-15
43821,Sophia White,30,Canada,Clothing,797.03,UPI,2024-12-15
39772,Elijah Hall,65,Canada,Home & Kitchen,365.25,Credit Card,2024-12-15
42383,Olivia Lewis,37,Canada,Grocery,681.74,UPI,2024-12-15
18745,Noah Anderson,41,France,Beauty,899.0,PayPal,2024-12-15
29630,Liam Hall,70,Brazil,Sports,543.34,Debit Card,2024-12-15
28272,James Hall,64,UK,Toys,171.74,UPI,2024-12-15
11762,Oliver Hall,43,Canada,Clothing,514.37,Cash on Delivery,2024-12-15
11475,Isabella Clark,38,USA,Books,46.78,PayPal,2024-12-16
41067,Liam Thompson,66,India,Toys,649.48,Debit Card,2024-12-16
9345,Emma Clark,37,India,Home & Kitchen,756.66,Net Banking,2024-12-16
22311,Olivia Hall,50,India,Books,478.97,Debit Card,2024-12-16
18237,Oliver Lewis,46,Mexico,Home & Kitchen,997.89,Debit Card,2024-12-16
6276,Emma White,53,UK,Grocery,257.62,Credit Card,2024-12-16
26256,Sophia Clark,52,France,Toys,829.06,Cash on Delivery,2024-12-16
48547,James Lewis,46,UK,Home & Kitchen,832.73,Cash on Delivery,2024-12-16
26008,James Harris,20,Australia,Home & Kitchen,208.81,Debit Card,2024-12-16
14377,Ava White,65,Canada,Books,50.43,UPI,2024-12-16
40817,Oliver Thompson,31,Germany,Books,375.22,PayPal,2024-12-16
22012,Oliver Lewis,29,UK,Sports,962.75,PayPal,2024-12-16
24496,Olivia White,49,Japan,Books,443.92,Net Banking,2024-12-16
33297,Liam Rodriguez,36,Australia,Grocery,904.56,Cash on Delivery,2024-12-16
11113,Isabella Walker,27,Australia,Home & Kitchen,753.35,Credit Card,2024-12-16
1063,Isabella Allen,36,France,Books,164.49,Debit Card,2024-12-16
4786,Olivia Walker,52,Canada,Sports,622.6,Net Banking,2024-12-16
2958,Elijah Allen,28,Mexico,Books,969.71,Debit Card,2024-12-16
40708,James Clark,20,Germany,Beauty,121.0,Cash on Delivery,2024-12-16
